날짜,종가,시가,고가,저가,거래량,변동 %,log_return
2016.3.21,"2,051.60","2,047.88","2,053.91","2,043.14",,0.10%,0.001814865
2016.3.18,"2,049.58","2,041.16","2,052.36","2,041.16",,0.44%,0.00411662
2016.3.17,"2,040.59","2,026.90","2,046.24","2,022.16",,0.66%,0.006731449
2016.3.16,"2,027.22","2,014.24","2,032.02","2,010.04",,0.56%,0.006423443
2016.3.15,"2,015.93","2,015.27","2,015.94","2,005.23",,-0.18%,0.000327446
2016.3.14,"2,019.64","2,019.27","2,024.57","2,012.05",,-0.13%,0.000183218
2016.3.11,"2,022.19","1,994.71","2,022.37","1,994.71",,1.64%,0.013682406
2016.3.10,"1,989.57","1,990.97","2,005.08","1,969.25",,0.02%,-0.000703422
2016.3.9,"1,989.26","1,981.44","1,992.69","1,979.84",,0.51%,0.003938857
2016.3.8,"1,979.26","1,996.88","1,996.88","1,977.43",,-1.12%,-0.008862925
2016.3.7,"2,001.76","1,996.11","2,006.12","1,989.38",,0.09%,0.002826507
2016.3.4,"1,999.99","1,994.01","2,009.13","1,986.77",,0.33%,0.002994494
2016.3.3,"1,993.40","1,985.60","1,993.69","1,977.37",,0.35%,0.003920588
2016.3.2,"1,986.45","1,976.60","1,986.51","1,968.80",,0.41%,0.004970929
2016.3.1,"1,978.35","1,937.09","1,978.35","1,937.09",,2.39%,0.021076317
2016.2.29,"1,932.23","1,947.13","1,958.27","1,931.81",,-0.81%,-0.007681717
2016.2.26,"1,948.05","1,954.95","1,962.96","1,945.78",,-0.19%,-0.003535745
2016.2.25,"1,951.70","1,931.87","1,951.83","1,925.41",,1.13%,0.010212342
2016.2.24,"1,929.80","1,917.56","1,932.08","1,891.00",,0.44%,0.006362826
2016.2.23,"1,921.27","1,942.38","1,942.38","1,919.44",,-1.25%,-0.0109276
2016.2.22,"1,945.50","1,924.44","1,946.70","1,924.44",,1.45%,0.010883997
2016.2.19,"1,917.78","1,916.74","1,918.78","1,902.17",,0.00%,0.000542441
2016.2.18,"1,917.83","1,927.57","1,930.00","1,915.09",,-0.47%,-0.005065804
2016.2.17,"1,926.82","1,898.80","1,930.68","1,898.80",,1.65%,0.014648868
2016.2.16,"1,895.58","1,871.44","1,895.77","1,871.44",,1.65%,0.012816672
2016.2.12,"1,864.78","1,833.40","1,864.78","1,833.40",,1.95%,0.016970917
2016.2.11,"1,829.08","1,847.00","1,847.00","1,810.10",,-1.23%,-0.009749593
2016.2.10,"1,851.86","1,857.10","1,881.60","1,850.32",,-0.02%,-0.002825592
2016.2.9,"1,852.21","1,848.46","1,868.25","1,834.94",,-0.07%,0.002026661
2016.2.8,"1,853.44","1,873.25","1,873.25","1,828.46",,-1.42%,-0.010631518
2016.2.5,"1,880.05","1,913.07","1,913.07","1,872.65",,-1.85%,-0.017410909
2016.2.4,"1,915.45","1,911.67","1,927.35","1,900.52",,0.15%,0.001975376
2016.2.3,"1,912.53","1,907.07","1,918.01","1,872.23",,0.50%,0.00285894
2016.2.2,"1,903.03","1,935.26","1,935.26","1,897.29",,-1.87%,-0.016794332
2016.2.1,"1,939.38","1,936.94","1,947.20","1,920.30",,-0.04%,0.001258926
2016.1.29,"1,940.24","1,894.00","1,940.24","1,894.00",,2.48%,0.024120682
2016.1.28,"1,893.36","1,885.22","1,902.96","1,873.65",,0.55%,0.004308504
2016.1.27,"1,882.95","1,902.52","1,916.99","1,872.70",,-1.09%,-0.010339627
2016.1.26,"1,903.63","1,878.79","1,906.73","1,878.79",,1.41%,0.013134637
2016.1.25,"1,877.08","1,906.28","1,906.28","1,875.97",,-1.56%,-0.015436321
2016.1.22,"1,906.90","1,877.40","1,908.85","1,877.40",,2.03%,0.015591046
2016.1.21,"1,868.99","1,861.46","1,889.85","1,848.98",,0.52%,0.004037052
2016.1.20,"1,859.33","1,876.18","1,876.18","1,812.29",,-1.17%,-0.009021587
2016.1.19,"1,881.33","1,888.66","1,901.44","1,864.60",,0.05%,-0.003888609
2016.1.15,"1,880.33","1,916.68","1,916.68","1,857.83",,-2.16%,-0.019147229
2016.1.14,"1,921.84","1,891.68","1,934.47","1,878.93",,1.67%,0.015817737
2016.1.13,"1,890.28","1,940.34","1,950.33","1,886.41",,-2.50%,-0.026138249
2016.1.12,"1,938.68","1,927.83","1,947.38","1,914.35",,0.78%,0.005612311
2016.1.11,"1,923.67","1,926.12","1,935.65","1,901.10",,0.09%,-0.001272797
2016.1.8,"1,922.03","1,945.97","1,960.40","1,918.46",,-1.08%,-0.012378648
2016.1.7,"1,943.09","1,985.32","1,985.32","1,938.83",,-2.37%,-0.021500621
2016.1.6,"1,990.26","2,011.71","2,011.71","1,979.05",,-1.31%,-0.010719823
2016.1.5,"2,016.71","2,013.78","2,021.94","2,004.17",,0.20%,0.001453918
2016.1.4,"2,012.66","2,038.20","2,038.20","1,989.68",,-1.53%,-0.012609835
2015.12.31,"2,043.94","2,060.59","2,062.54","2,043.62",,-0.94%,-0.008113032
2015.12.30,"2,063.36","2,077.34","2,077.34","2,061.97",,-0.72%,-0.006752507
2015.12.29,"2,078.36","2,060.54","2,081.56","2,060.54",,1.06%,0.008611037
2015.12.28,"2,056.50","2,057.77","2,057.77","2,044.20",,-0.22%,-0.000617363
2015.12.24,"2,060.99","2,063.52","2,067.36","2,058.73",,-0.16%,-0.001226813
2015.12.23,"2,064.29","2,042.20","2,064.73","2,042.20",,1.24%,0.010758683
2015.12.22,"2,038.97","2,023.15","2,042.74","2,020.49",,0.88%,0.007789076
2015.12.21,"2,021.15","2,010.27","2,022.90","2,005.93",,0.78%,0.005397615
2015.12.18,"2,005.55","2,040.81","2,040.81","2,005.33",,-1.78%,-0.017428451
2015.12.17,"2,041.89","2,073.76","2,076.37","2,041.66",,-1.50%,-0.015487535
2015.12.16,"2,073.07","2,046.50","2,076.72","2,042.43",,1.45%,0.012899583
2015.12.15,"2,043.41","2,025.55","2,053.87","2,025.55",,1.06%,0.008778712
2015.12.14,"2,021.94","2,013.37","2,022.92","1,993.26",,0.48%,0.004247512
2015.12.11,"2,012.37","2,047.27","2,047.27","2,008.80",,-1.94%,-0.017194066
2015.12.10,"2,052.23","2,047.93","2,067.65","2,045.67",,0.23%,0.00209748
2015.12.9,"2,047.62","2,061.17","2,080.33","2,036.53",,-0.77%,-0.00659564
2015.12.8,"2,063.59","2,073.39","2,073.85","2,052.32",,-0.65%,-0.004737764
2015.12.7,"2,077.07","2,090.42","2,090.42","2,066.78",,-0.70%,-0.006406756
2015.12.4,"2,091.69","2,051.24","2,093.84","2,051.24",,2.05%,0.019527863
2015.12.3,"2,049.62","2,080.71","2,085.00","2,042.35",,-1.44%,-0.015054772
2015.12.2,"2,079.51","2,101.71","2,104.27","2,077.11",,-1.10%,-0.01061901
2015.12.1,"2,102.63","2,082.93","2,103.37","2,082.93",,1.07%,0.009413386
2015.11.30,"2,080.41","2,090.95","2,093.81","2,080.41",,-0.46%,-0.005053518
2015.11.27,"2,090.11","2,088.82","2,093.29","2,084.13",,0.06%,0.000617383
2015.11.25,"2,088.87","2,089.30","2,093.00","2,086.30",,-0.01%,-0.000205832
2015.11.24,"2,089.14","2,084.42","2,094.12","2,070.29",,0.12%,0.002261859
2015.11.23,"2,086.59","2,089.41","2,095.61","2,081.39",,-0.12%,-0.001350575
2015.11.20,"2,089.17","2,082.82","2,097.06","2,082.82",,0.38%,0.003044113
2015.11.19,"2,081.24","2,083.70","2,086.74","2,078.76",,-0.11%,-0.00118129
2015.11.18,"2,083.58","2,051.99","2,085.31","2,051.99",,1.62%,0.015277514
2015.11.17,"2,050.44","2,053.67","2,066.69","2,045.90",,-0.13%,-0.001574032
2015.11.16,"2,053.19","2,022.08","2,053.22","2,019.39",,1.49%,0.015267997
2015.11.13,"2,023.04","2,044.64","2,044.64","2,022.02",,-1.12%,-0.010620404
2015.11.12,"2,045.97","2,072.29","2,072.29","2,045.66",,-1.40%,-0.012782271
2015.11.11,"2,075.00","2,083.41","2,086.94","2,074.85",,-0.32%,-0.004044821
2015.11.10,"2,081.72","2,077.19","2,083.67","2,069.91",,0.15%,0.002178456
2015.11.9,"2,078.58","2,096.56","2,096.56","2,068.24",,-0.98%,-0.008612938
2015.11.6,"2,099.20","2,098.60","2,101.91","2,083.74",,-0.03%,0.000285864
2015.11.5,"2,099.93","2,101.68","2,108.78","2,090.41",,-0.11%,-0.000833014
2015.11.4,"2,102.31","2,110.60","2,114.59","2,096.98",,-0.35%,-0.003935527
2015.11.3,"2,109.79","2,102.63","2,116.48","2,097.51",,0.27%,0.003399474
2015.11.2,"2,104.05","2,080.76","2,106.20","2,080.76",,1.19%,0.011130847
2015.10.30,"2,079.36","2,090.00","2,094.32","2,079.34",,-0.48%,-0.005103912
2015.10.29,"2,089.41","2,088.35","2,092.52","2,082.63",,-0.04%,0.000507449
2015.10.28,"2,090.35","2,066.48","2,090.35","2,063.11",,1.18%,0.011484839
2015.10.27,"2,065.89","2,068.75","2,070.37","2,058.84",,-0.26%,-0.001383434
2015.10.26,"2,071.18","2,075.08","2,075.14","2,066.53",,-0.19%,-0.001881214
2015.10.23,"2,075.15","2,058.19","2,079.74","2,058.19",,1.10%,0.008206484
2015.10.22,"2,052.51","2,021.88","2,055.20","2,021.88",,1.66%,0.015035663
2015.10.21,"2,018.94","2,033.47","2,037.97","2,017.22",,-0.58%,-0.007171072
2015.10.20,"2,030.77","2,033.13","2,039.12","2,026.61",,-0.14%,-0.001161446
2015.10.19,"2,033.66","2,031.73","2,034.45","2,022.31",,0.03%,0.000949478
2015.10.16,"2,033.11","2,024.37","2,033.54","2,020.46",,0.46%,0.004308099
2015.10.15,"2,023.86","1,996.47","2,024.15","1,996.47",,1.49%,0.013625958
2015.10.14,"1,994.24","2,003.66","2,009.56","1,990.73",,-0.47%,-0.004712483
2015.10.13,"2,003.69","2,015.00","2,022.34","2,001.78",,-0.68%,-0.005628715
2015.10.12,"2,017.46","2,015.65","2,018.66","2,010.55",,0.13%,0.00089757
2015.10.9,"2,014.89","2,013.73","2,020.13","2,007.61",,0.07%,0.00057588
2015.10.8,"2,013.43","1,994.01","2,016.50","1,987.53",,0.88%,0.009692049
2015.10.7,"1,995.83","1,982.34","1,999.31","1,976.44",,0.80%,0.006782039
2015.10.6,"1,979.92","1,986.63","1,991.62","1,971.99",,-0.36%,-0.003383296
2015.10.5,"1,987.05","1,954.33","1,989.17","1,954.33",,1.83%,0.016603703
2015.10.2,"1,951.36","1,921.77","1,951.36","1,893.70",,1.43%,0.015279929
2015.10.1,"1,923.82","1,919.65","1,927.21","1,900.70",,0.20%,0.002169915
2015.9.30,"1,920.03","1,887.14","1,920.53","1,887.14",,1.91%,0.017278355
2015.9.29,"1,884.09","1,881.90","1,899.48","1,871.91",,0.12%,0.001163041
2015.9.28,"1,881.77","1,929.18","1,929.18","1,879.21",,-2.57%,-0.024882219
2015.9.25,"1,931.34","1,935.93","1,952.89","1,921.50",,-0.05%,-0.002373769
2015.9.24,"1,932.24","1,934.81","1,937.17","1,908.92",,-0.34%,-0.001329179
2015.9.23,"1,938.76","1,943.24","1,949.52","1,932.57",,-0.20%,-0.00230809
2015.9.22,"1,942.74","1,961.39","1,961.39","1,929.22",,-1.23%,-0.009554058
2015.9.21,"1,966.97","1,960.84","1,979.64","1,955.80",,0.46%,0.003121335
2015.9.18,"1,958.03","1,989.66","1,989.66","1,953.45",,-1.62%,-0.016024904
2015.9.17,"1,990.20","1,995.33","2,020.86","1,986.73",,-0.26%,-0.002574314
2015.9.16,"1,995.31","1,978.02","1,997.26","1,977.93",,0.87%,0.008703082
2015.9.15,"1,978.09","1,955.10","1,983.19","1,954.30",,1.28%,0.01169039
2015.9.14,"1,953.03","1,963.06","1,963.06","1,948.27",,-0.41%,-0.005122468
2015.9.11,"1,961.05","1,951.45","1,961.05","1,939.19",,0.45%,0.004907358
2015.9.10,"1,952.29","1,941.59","1,965.29","1,937.19",,0.53%,0.005495818
2015.9.9,"1,942.04","1,971.45","1,988.63","1,937.88",,-1.39%,-0.015030346
2015.9.8,"1,969.41","1,927.30","1,970.42","1,927.30",,2.51%,0.021613946
2015.9.4,"1,921.22","1,947.76","1,947.76","1,911.21",,-1.53%,-0.013719593
2015.9.3,"1,951.13","1,950.79","1,975.01","1,944.72",,0.12%,0.000174273
2015.9.2,"1,948.86","1,916.52","1,948.91","1,916.52",,1.83%,0.016733545
2015.9.1,"1,913.85","1,970.09","1,970.09","1,903.07",,-2.96%,-0.028962307
2015.8.31,"1,972.18","1,986.73","1,986.73","1,965.98",,-0.84%,-0.007350541
2015.8.28,"1,988.87","1,986.06","1,993.48","1,975.19",,0.06%,0.001413862
2015.8.27,"1,987.66","1,942.77","1,989.60","1,942.77",,2.43%,0.022843278
2015.8.26,"1,940.51","1,872.75","1,943.09","1,872.75",,3.90%,0.035542886
2015.8.25,"1,867.61","1,898.08","1,948.04","1,867.08",,-1.35%,-0.01618331
2015.8.24,"1,893.21","1,965.15","1,965.15","1,867.01",,-3.94%,-0.037294777
2015.8.21,"1,970.89","2,034.08","2,034.08","1,970.89",,-3.19%,-0.031558411
2015.8.20,"2,035.73","2,076.61","2,076.61","2,035.73",,-2.11%,-0.01988228
2015.8.19,"2,079.61","2,095.69","2,096.17","2,070.53",,-0.83%,-0.007702479
2015.8.18,"2,096.92","2,101.99","2,103.47","2,094.14",,-0.26%,-0.002414914
2015.8.17,"2,102.44","2,089.70","2,102.87","2,079.30",,0.52%,0.00607806
2015.8.14,"2,091.54","2,083.15","2,092.45","2,080.61",,0.39%,0.004019466
2015.8.13,"2,083.39","2,086.19","2,092.93","2,078.26",,-0.13%,-0.001343061
2015.8.12,"2,086.05","2,081.10","2,089.06","2,052.09",,0.10%,0.002375726
2015.8.11,"2,084.07","2,102.66","2,102.66","2,076.49",,-0.96%,-0.008880497
2015.8.10,"2,104.18","2,080.98","2,105.35","2,080.98",,1.28%,0.011086906
2015.8.7,"2,077.57","2,082.61","2,082.61","2,067.91",,-0.29%,-0.002422973
2015.8.6,"2,083.56","2,100.75","2,103.32","2,075.53",,-0.78%,-0.008216455
2015.8.5,"2,099.84","2,095.27","2,112.66","2,095.27",,0.31%,0.002178728
2015.8.4,"2,093.32","2,097.68","2,102.51","2,088.60",,-0.22%,-0.00208065
2015.8.3,"2,098.04","2,104.49","2,105.70","2,087.31",,-0.28%,-0.003069582
2015.7.31,"2,103.84","2,111.60","2,114.24","2,102.07",,-0.23%,-0.003681708
2015.7.30,"2,108.63","2,106.78","2,110.48","2,094.97",,0.00%,0.000877732
2015.7.29,"2,108.57","2,094.70","2,110.60","2,094.08",,0.73%,0.006599648
2015.7.28,"2,093.25","2,070.75","2,095.60","2,069.09",,1.24%,0.010807022
2015.7.27,"2,067.64","2,078.19","2,078.19","2,063.52",,-0.58%,-0.005089462
2015.7.24,"2,079.65","2,102.24","2,106.01","2,077.09",,-1.07%,-0.010803833
2015.7.23,"2,102.15","2,114.16","2,116.87","2,098.63",,-0.57%,-0.00569694
2015.7.22,"2,114.15","2,118.21","2,118.51","2,110.00",,-0.24%,-0.001918552
2015.7.21,"2,119.21","2,127.55","2,128.49","2,115.40",,-0.43%,-0.003927705
2015.7.20,"2,128.28","2,126.85","2,132.82","2,123.65",,0.08%,0.00067213
2015.7.17,"2,126.64","2,126.80","2,128.91","2,119.88",,0.11%,-7.52332E-05
2015.7.16,"2,124.29","2,110.55","2,124.42","2,110.55",,0.80%,0.006489052
2015.7.15,"2,107.40","2,109.01","2,114.14","2,102.49",,-0.07%,-0.000763683
2015.7.14,"2,108.95","2,099.72","2,111.98","2,098.18",,0.45%,0.004386191
2015.7.13,"2,099.60","2,080.03","2,100.67","2,080.03",,1.11%,0.009364534
2015.7.10,"2,076.62","2,052.74","2,081.31","2,052.74",,1.23%,0.011566086
2015.7.9,"2,051.31","2,049.73","2,074.28","2,049.73",,0.23%,0.000770536
2015.7.8,"2,046.68","2,077.66","2,077.66","2,044.66",,-1.67%,-0.015023292
2015.7.7,"2,081.34","2,069.52","2,083.74","2,044.02",,0.61%,0.005695221
2015.7.6,"2,068.76","2,073.95","2,078.61","2,058.40",,-0.39%,-0.002505608
2015.7.2,"2,076.78","2,078.03","2,085.06","2,071.02",,-0.03%,-0.000601712
2015.7.1,"2,077.42","2,067.00","2,082.78","2,067.00",,0.69%,0.005028458
2015.6.30,"2,063.11","2,061.19","2,074.28","2,056.32",,0.27%,0.000931067
2015.6.29,"2,057.64","2,098.63","2,098.63","2,056.64",,-2.09%,-0.019725056
2015.6.26,"2,101.49","2,102.62","2,108.92","2,095.38",,-0.04%,-0.000537569
2015.6.25,"2,102.31","2,109.96","2,116.04","2,101.78",,-0.30%,-0.00363225
2015.6.24,"2,108.58","2,123.65","2,125.10","2,108.58",,-0.74%,-0.007121571
2015.6.23,"2,124.20","2,123.16","2,128.03","2,119.89",,0.06%,0.000489716
2015.6.22,"2,122.85","2,112.50","2,129.87","2,112.50",,0.61%,0.004887445
2015.6.19,"2,109.99","2,121.06","2,121.64","2,109.45",,-0.53%,-0.005232756
2015.6.18,"2,121.24","2,101.58","2,126.65","2,101.58",,0.99%,0.009311381
2015.6.17,"2,100.44","2,097.40","2,106.79","2,088.86",,0.20%,0.001448364
2015.6.16,"2,096.29","2,084.26","2,097.40","2,082.10",,0.57%,0.005755239
2015.6.15,"2,084.43","2,091.34","2,091.34","2,072.49",,-0.46%,-0.003309572
2015.6.12,"2,094.11","2,107.43","2,107.43","2,091.33",,-0.70%,-0.006340554
2015.6.11,"2,108.86","2,106.24","2,115.02","2,106.24",,0.17%,0.00124315
2015.6.10,"2,105.20","2,081.12","2,108.50","2,081.12",,1.20%,0.011504264
2015.6.9,"2,080.15","2,079.07","2,085.62","2,072.14",,0.04%,0.000519328
2015.6.8,"2,079.28","2,092.34","2,093.01","2,079.11",,-0.65%,-0.006261377
2015.6.5,"2,092.83","2,095.09","2,100.99","2,085.67",,-0.14%,-0.001079295
2015.6.4,"2,095.84","2,112.35","2,112.89","2,093.23",,-0.86%,-0.007846644
2015.6.3,"2,114.07","2,110.64","2,121.92","2,109.61",,0.21%,0.00162378
2015.6.2,"2,109.60","2,110.41","2,117.59","2,099.14",,-0.10%,-0.000383885
2015.6.1,"2,111.73","2,108.64","2,119.15","2,102.54",,0.21%,0.001464327
2015.5.29,"2,107.39","2,120.66","2,120.66","2,104.89",,-0.63%,-0.006277146
2015.5.28,"2,120.79","2,122.27","2,122.27","2,112.86",,-0.13%,-0.00069761
2015.5.27,"2,123.48","2,105.13","2,126.22","2,105.13",,0.92%,0.008679029
2015.5.26,"2,104.20","2,125.34","2,125.34","2,099.18",,-1.03%,-0.009996442
2015.5.22,"2,126.06","2,130.36","2,132.15","2,126.06",,-0.22%,-0.002020478
2015.5.21,"2,130.82","2,125.55","2,134.28","2,122.95",,0.23%,0.00247629
2015.5.20,"2,125.85","2,127.79","2,134.72","2,122.59",,-0.09%,-0.00091216
2015.5.19,"2,127.83","2,129.45","2,133.02","2,124.50",,-0.06%,-0.000761049
2015.5.18,"2,129.20","2,121.30","2,131.78","2,120.01",,0.30%,0.003717214
2015.5.15,"2,122.73","2,122.07","2,123.89","2,116.79",,0.08%,0.000310969
2015.5.14,"2,121.10","2,100.43","2,121.45","2,100.43",,1.08%,0.009792736
2015.5.13,"2,098.48","2,099.62","2,110.19","2,096.04",,-0.03%,-0.000543103
2015.5.12,"2,099.12","2,102.87","2,105.06","2,085.57",,-0.29%,-0.001784869
2015.5.11,"2,105.33","2,115.56","2,117.69","2,104.58",,-0.51%,-0.004847328
2015.5.8,"2,116.10","2,092.13","2,117.66","2,092.13",,1.35%,0.011392086
2015.5.7,"2,088.00","2,079.96","2,092.90","2,074.99",,0.38%,0.003858007
2015.5.6,"2,080.15","2,091.26","2,098.42","2,067.93",,-0.45%,-0.005326749
2015.5.5,"2,089.46","2,112.63","2,115.24","2,088.46",,-1.18%,-0.011027957
2015.5.4,"2,114.49","2,110.23","2,120.95","2,110.23",,0.29%,0.002016702
2015.5.1,"2,108.29","2,087.38","2,108.41","2,087.38",,1.09%,0.009967501
2015.4.30,"2,085.51","2,105.52","2,105.52","2,077.59",,-1.01%,-0.009549038
2015.4.29,"2,106.85","2,112.49","2,113.65","2,097.41",,-0.37%,-0.002673405
2015.4.28,"2,114.76","2,108.35","2,116.09","2,094.89",,0.28%,0.00303568
2015.4.27,"2,108.92","2,119.29","2,125.92","2,107.04",,-0.41%,-0.004905159
2015.4.24,"2,117.69","2,112.80","2,120.92","2,112.80",,0.23%,0.00231179
2015.4.23,"2,112.93","2,107.21","2,120.49","2,103.19",,0.24%,0.002710812
2015.4.22,"2,107.96","2,098.27","2,109.98","2,091.05",,0.51%,0.004607459
2015.4.21,"2,097.29","2,102.82","2,109.64","2,094.38",,-0.15%,-0.002633266
2015.4.20,"2,100.40","2,084.11","2,103.94","2,084.11",,0.92%,0.007785897
2015.4.17,"2,081.18","2,102.58","2,102.58","2,072.37",,-1.13%,-0.010230122
2015.4.16,"2,104.99","2,105.96","2,111.30","2,100.02",,-0.08%,-0.000460704
2015.4.15,"2,106.63","2,097.82","2,111.91","2,097.82",,0.51%,0.004190804
2015.4.14,"2,095.84","2,092.28","2,098.62","2,083.24",,0.16%,0.001700047
2015.4.13,"2,092.43","2,102.03","2,107.65","2,092.33",,-0.46%,-0.004577474
2015.4.10,"2,102.06","2,091.51","2,102.61","2,091.51",,0.52%,0.005031523
2015.4.9,"2,091.18","2,081.29","2,093.31","2,074.29",,0.45%,0.004740606
2015.4.8,"2,081.90","2,076.94","2,086.69","2,073.30",,0.27%,0.002385282
2015.4.7,"2,076.33","2,080.79","2,089.81","2,076.10",,-0.21%,-0.002145717
2015.4.6,"2,080.62","2,064.87","2,086.99","2,056.52",,0.66%,0.007598656
2015.4.2,"2,066.96","2,060.03","2,072.17","2,057.32",,0.35%,0.003358383
2015.4.1,"2,059.69","2,067.63","2,067.63","2,048.38",,-0.40%,-0.003847538
2015.3.31,"2,067.89","2,084.05","2,084.05","2,067.04",,-0.88%,-0.007784352
2015.3.30,"2,086.24","2,064.11","2,088.97","2,064.11",,1.22%,0.010664262
2015.3.27,"2,061.02","2,055.78","2,062.83","2,052.96",,0.24%,0.002545668
2015.3.26,"2,056.15","2,059.94","2,067.15","2,045.50",,-0.24%,-0.001841554
2015.3.25,"2,061.05","2,093.10","2,097.43","2,061.05",,-1.46%,-0.015430659
2015.3.24,"2,091.50","2,103.94","2,107.63","2,091.50",,-0.61%,-0.005930265
2015.3.23,"2,104.42","2,107.99","2,114.86","2,104.42",,-0.17%,-0.001694992
2015.3.20,"2,108.10","2,090.32","2,113.92","2,090.32",,0.90%,0.008469904
2015.3.19,"2,089.27","2,098.69","2,098.69","2,085.56",,-0.49%,-0.004498618
2015.3.18,"2,099.50","2,072.84","2,106.85","2,061.23",,1.22%,0.012779573
2015.3.17,"2,074.28","2,080.59","2,080.59","2,065.08",,-0.33%,-0.003037402
2015.3.16,"2,081.19","2,055.35","2,081.41","2,055.35",,1.35%,0.012493696
2015.3.13,"2,053.40","2,064.56","2,064.56","2,041.17",,-0.61%,-0.005420173
2015.3.12,"2,065.95","2,041.10","2,066.41","2,041.10",,1.26%,0.012101291
2015.3.11,"2,040.24","2,044.69","2,050.08","2,039.69",,-0.19%,-0.002178741
2015.3.10,"2,044.16","2,076.14","2,076.14","2,044.16",,-1.70%,-0.015523453
2015.3.9,"2,079.43","2,072.25","2,083.49","2,072.21",,0.39%,0.003458844
2015.3.6,"2,071.26","2,100.91","2,100.91","2,067.27",,-1.42%,-0.014213466
2015.3.5,"2,101.04","2,098.54","2,104.25","2,095.22",,0.12%,0.001190595
2015.3.4,"2,098.53","2,107.72","2,107.72","2,087.62",,-0.44%,-0.004369695
2015.3.3,"2,107.78","2,115.76","2,115.76","2,098.26",,-0.45%,-0.003778825
2015.3.2,"2,117.39","2,105.23","2,117.52","2,104.50",,0.61%,0.005759473
2015.2.27,"2,104.50","2,110.88","2,112.74","2,103.75",,-0.30%,-0.003027013
2015.2.26,"2,110.74","2,113.91","2,113.91","2,103.76",,-0.15%,-0.001500716
2015.2.25,"2,113.86","2,115.30","2,119.59","2,109.89",,-0.08%,-0.000680986
2015.2.24,"2,115.48","2,109.10","2,117.94","2,105.87",,0.28%,0.003020421
2015.2.23,"2,109.66","2,109.83","2,110.05","2,103.00",,-0.03%,-8.05785E-05
2015.2.20,"2,110.30","2,097.65","2,110.61","2,085.44",,0.61%,0.006012447
2015.2.19,"2,097.45","2,099.25","2,102.13","2,090.79",,-0.11%,-0.000857817
2015.2.18,"2,099.68","2,099.16","2,100.23","2,092.15",,-0.03%,0.000247687
2015.2.17,"2,100.34","2,096.47","2,101.30","2,089.80",,0.16%,0.001844258
2015.2.13,"2,096.99","2,088.78","2,097.03","2,086.70",,0.41%,0.00392282
2015.2.12,"2,088.48","2,069.98","2,088.53","2,069.98",,0.96%,0.008897583
2015.2.11,"2,068.53","2,068.55","2,073.48","2,057.99",,0.00%,-9.66866E-06
2015.2.10,"2,068.59","2,049.38","2,070.86","2,048.62",,1.07%,0.009329907
2015.2.9,"2,046.74","2,053.47","2,056.16","2,041.88",,-0.42%,-0.003282762
2015.2.6,"2,055.47","2,062.28","2,072.40","2,049.97",,-0.34%,-0.003307635
2015.2.5,"2,062.52","2,043.45","2,063.55","2,043.45",,1.03%,0.00928898
2015.2.4,"2,041.51","2,048.86","2,054.74","2,036.72",,-0.42%,-0.003593811
2015.2.3,"2,050.03","2,022.71","2,050.30","2,022.71",,1.44%,0.013416231
2015.2.2,"2,020.85","1,996.67","2,021.66","1,980.90",,1.30%,0.012037422
2015.1.30,"1,994.99","2,019.35","2,023.32","1,993.38",,-1.30%,-0.01213664
2015.1.29,"2,021.25","2,002.45","2,024.64","1,989.18",,0.95%,0.009344701
2015.1.28,"2,002.16","2,032.34","2,042.49","2,001.49",,-1.35%,-0.014961241
2015.1.27,"2,029.55","2,047.86","2,047.86","2,019.91",,-1.34%,-0.008981252
2015.1.26,"2,057.09","2,050.42","2,057.62","2,040.97",,0.26%,0.003247713
2015.1.23,"2,051.82","2,062.98","2,062.98","2,050.54",,-0.55%,-0.005424335
