³¯Â¥,S&P 500,DAX
2003.10.29,0.00124111,0.004963312
2003.10.30,-0.001145585,0.005416245
2003.10.31,0.003623192,0.004559076
2003.11.3,0.007868458,0.023478168
2003.11.4,-0.005491918,-0.000219127
2003.11.5,-0.001330166,-0.00526358
2003.11.6,0.005877351,0.003777953
2003.11.7,-0.004547185,0.010136968
2003.11.10,-0.00580871,-0.008513563
2003.11.11,-0.000477623,-0.00257051
2003.11.12,0.011400465,0.004867309
2003.11.13,-0.000188947,0.002470125
2003.11.14,-0.007682496,0.011979618
2003.11.17,-0.006399563,-0.031700307
2003.11.18,-0.009048093,-0.007283274
2003.11.19,0.007897566,-0.002100583
2003.11.20,-0.008381148,-0.007009384
2003.11.21,0.001546641,0.001272001
2003.11.24,0.016096927,0.025582069
2003.11.25,0.001709402,-0.003025025
2003.11.26,0.004355243,-0.00491923
2003.11.28,-0.00028346,-0.000608472
2003.12.1,0.011182751,0.018083599
2003.12.2,-0.003276083,-0.003244705
2003.12.3,-0.00178295,0.017533076
2003.12.4,0.004685166,0.000846858
2003.12.5,-0.007695233,-0.003832064
2003.12.8,0.007321227,-0.007420111
2003.12.9,-0.008546659,0.008685148
2003.12.10,-0.001132503,-0.005467996
2003.12.11,0.011454449,0.006664031
2003.12.12,0.002703586,-0.001154735
2003.12.15,-0.005695361,0.002208621
2003.12.16,0.00662594,0.000817721
2003.12.17,0.001301357,-0.00585407
2003.12.18,0.011728444,0.006105069
2003.12.19,-0.000459158,0.004228586
2003.12.22,0.00385039,-0.003792189
2003.12.23,0.002832475,0.0049413
2003.12.29,0.01233352,0.011488252
2003.12.30,9.01E-05,0.001825046
2004.1.2,-0.003062514,0.012384447
2004.1.5,0.012283294,0.003962348
2004.1.6,0.001335768,-0.000738185
2004.1.7,0.002311112,-0.008764298
2004.1.8,0.004959713,0.00801138
2004.1.9,-0.00887396,-0.010630072
2004.1.12,0.004713005,-0.003532372
2004.1.13,-0.005337141,-0.002656482
2004.1.14,0.008260472,0.015377005
2004.1.15,0.001325967,0.005204302
2004.1.16,0.006866829,0.005081426
2004.1.20,-0.000877732,-0.008467825
2004.1.21,0.007697729,0.006886812
2004.1.22,-0.003229329,-0.001009187
2004.1.23,-0.00210029,0.002669855
2004.1.26,0.012103417,-0.005654079
2004.1.27,-0.009915711,-0.00179791
2004.1.28,-0.013641576,0.006223788
2004.1.29,0.004950068,-0.005325528
2004.1.30,-0.002648774,-0.011769524
2004.2.2,0.003706323,0.002166113
2004.2.3,0.000616387,-0.00415892
2004.2.4,-0.008397839,-0.005374806
2004.2.5,0.001862446,-0.002639243
2004.2.6,0.012503465,0.00743675
2004.2.9,-0.002628583,0.011683095
2004.2.10,0.004988414,0.002447773
2004.2.11,0.01068043,0.002494521
2004.2.12,-0.004935289,-0.004000093
2004.2.13,-0.005483281,-0.015748935
2004.2.17,0.009727365,0.005407847
2004.2.18,-0.004504512,-0.000339353
2004.2.19,-0.004088918,0.010097823
2004.2.20,-0.002618717,-0.012481468
2004.2.23,-0.002713231,-0.001326322
2004.2.24,-0.001666594,-0.018982297
2004.2.25,0.004030144,0.000510725
2004.2.26,0.001048676,-0.000144707
2004.2.27,-0.000785786,-0.002286988
2004.3.1,0.009648473,0.006989591
2004.3.2,-0.005986743,0.010606394
2004.3.3,0.001652102,-0.004212937
2004.3.4,0.00338263,0.013754785
2004.3.5,0.001730254,-0.00257778
2004.3.8,-0.008419823,0.003539792
2004.3.9,-0.005769751,-0.01371091
2004.3.10,-0.01474966,-0.008111008
2004.3.11,-0.015331811,-0.034125943
2004.3.12,0.012391287,0.009172599
2004.3.15,-0.014471512,-0.025353168
2004.3.16,0.005597703,0.003010515
2004.3.17,0.011725353,0.017742745
2004.3.18,-0.001335649,-0.018367523
2004.3.19,-0.011200332,-0.005022518
2004.3.22,-0.013060226,-0.019464857
2004.3.23,-0.001278889,0.001575465
2004.3.24,-0.002471058,-0.001670607
2004.3.25,0.016269389,0.021789111
2004.3.26,-0.000992198,-0.003270136
2004.3.29,0.012911504,0.013804344
2004.3.30,0.004000894,-0.001640351
2004.3.31,-0.000710101,-0.00511305
2004.4.1,0.005313509,0.017091095
2004.4.2,0.008443322,0.0209587
2004.4.5,0.007677581,0.008276511
2004.4.6,-0.002088047,-0.010371577
2004.4.7,-0.006728736,-0.005620044
2004.4.8,-0.001052724,-0.004234171
2004.4.13,-0.013892776,0.01368304
2004.4.14,-0.001063076,-0.011432689
2004.4.15,0.000531679,-0.001661702
2004.4.16,0.005125044,0.007307284
2004.4.19,0.001057083,-0.001968214
2004.4.20,-0.015616999,0.006633413
2004.4.21,0.005262466,-0.006022339
2004.4.22,0.013957824,0.003895089
2004.4.23,0.0006139,0.00568184
2004.4.26,-0.004481357,0.004825199
2004.4.27,0.002287123,0.002278785
2004.4.28,-0.013890955,-0.015800276
2004.4.29,-0.007601879,-0.010506092
2004.4.30,-0.005942751,-0.003336785
2004.5.3,0.009169428,0.008713762
2004.5.4,0.00178811,-0.002885016
2004.5.5,0.001784918,0.011613382
2004.5.6,-0.006709933,-0.025848239
2004.5.7,-0.013829479,-0.003579646
2004.5.10,-0.010614062,-0.028745701
2004.5.11,0.00769728,0.015478252
2004.5.12,0.001641737,-0.018484233
2004.5.13,-0.000820532,0.011353301
2004.5.14,-0.000638657,-0.00562429
2004.5.17,-0.010643279,-0.012467339
2004.5.18,0.006802747,0.008581969
2004.5.19,-0.002568573,0.01898726
2004.5.20,0.000459158,-0.00423915
2004.5.21,0.004031525,-0.002710424
2004.5.24,0.001644587,0.006596438
2004.5.25,0.015939479,-0.008213155
2004.5.26,0.001705642,0.0095607
2004.5.27,0.005724012,0.010609757
2004.5.28,-0.000535236,-0.004899935
2004.6.1,0.00044605,-0.015438492
2004.6.2,0.003383495,0.004994048
2004.6.3,-0.007494682,0.006867914
2004.6.4,0.005269987,0.011201009
2004.6.7,0.015820737,0.011102243
2004.6.8,0.001577149,-0.000706403
2004.6.9,-0.009588813,-0.006639142
2004.6.10,0.00458595,0.006093162
2004.6.14,-0.009903698,-0.015070799
2004.6.15,0.005936313,0.010368822
2004.6.16,0.00141243,0.003042162
2004.6.17,-0.00141243,-0.002886338
2004.6.18,0.002646671,0.005890121
2004.6.21,-0.004149567,-0.004798823
2004.6.22,0.003620793,-0.014413029
2004.6.23,0.008514425,0.002855712
2004.6.24,-0.002976193,0.013274476
2004.6.25,-0.005538232,0.001648361
2004.6.28,-0.000970146,0.012992737
2004.6.29,0.00255563,0.000444846
2004.6.30,0.00404041,-0.00426947
2004.7.1,-0.010486063,-0.010683688
2004.7.2,-0.003105179,-0.0078937
2004.7.6,-0.008208469,-0.014260751
2004.7.7,0.001879616,-0.003499713
2004.7.8,-0.008260799,0.003324893
2004.7.9,0.003330486,-0.001977918
2004.7.12,0.001347043,-0.004689443
2004.7.13,0.000717682,0.001684359
2004.7.14,-0.003233633,0.001095798
2004.7.15,-0.00432784,-0.013171896
2004.7.16,-0.004800516,-0.000574468
2004.7.19,-0.000454071,-0.008462166
2004.7.20,0.007060131,0.007385975
2004.7.21,-0.013438866,0.007205821
2004.7.22,0.002647557,-0.017255972
2004.7.23,-0.009711483,-0.002096644
2004.7.26,-0.001935217,-0.011412041
2004.7.27,0.009821548,0.01549669
2004.7.28,0.000547895,-0.005717482
2004.7.29,0.004554157,0.019291867
2004.7.30,0.001180691,-0.001354454
2004.8.2,0.00443781,-0.007343444
2004.8.3,-0.006254836,0.002111933
2004.8.4,-0.001000773,-0.011371545
2004.8.5,-0.016427663,-0.001367557
2004.8.6,-0.015573588,-0.024128848
2004.8.9,0.001127184,-0.009756254
2004.8.10,0.012872111,0.007833019
2004.8.11,-0.002970115,-0.011808523
2004.8.12,-0.011781342,-0.006960203
2004.8.13,0.00150376,-0.000520842
2004.8.16,0.013525695,0.015262772
2004.8.17,0.002221195,0.0025723
2004.8.18,0.012403117,0.005840179
2004.8.19,-0.003658987,-0.001846272
2004.8.20,0.006485522,-0.001074139
2004.8.23,-0.002370101,0.013319529
2004.8.24,0.000456225,-2.39E-05
2004.8.25,0.007995681,-0.000329858
2004.8.26,9.05E-05,0.009359265
2004.8.27,0.002440238,0.004603979
2004.8.30,-0.007793424,-0.002588569
2004.8.31,0.004538448,-0.011695548
2004.9.1,0.001538392,0.006161514
2004.9.2,0.011150192,0.004827138
2004.9.3,-0.004211664,0.008390437
2004.9.7,0.006890716,0.000128575
2004.9.8,-0.004469081,-0.001679776
2004.9.9,0.001879447,-0.00433984
2004.9.10,0.004905687,0.007910714
2004.9.13,0.001689115,0.016069498
2004.9.14,0.002218181,-0.001705846
2004.9.15,-0.007026311,-0.001976861
2004.9.16,0.002763048,0.005586197
2004.9.17,0.004440505,0.006351512
2004.9.20,-0.005598273,-0.002172273
2004.9.21,0.006306927,0.00350147
2004.9.22,-0.013999961,-0.011976644
2004.9.23,-0.004680477,-0.005553392
2004.9.24,0.001532567,0.00250422
2004.9.27,-0.005963155,-0.008064197
2004.9.28,0.005963155,0.003811731
2004.9.29,0.004224915,0.009423503
2004.9.30,-0.00017942,-0.010652302
2004.10.1,0.01504859,0.025301377
2004.10.4,0.003264661,0.006876573
2004.10.5,-0.000616822,0.003565507
2004.10.6,0.006589086,0.000830044
2004.10.7,-0.009944201,-0.00483082
2004.10.8,-0.00763498,-0.003294249
2004.10.11,0.00204763,0.001491971
2004.10.12,-0.002315022,-0.013457654
2004.10.13,-0.007246733,0.001895644
2004.10.14,-0.009382117,-0.005284884
2004.10.15,0.004431389,-0.003842576
2004.10.18,0.005220064,-0.002892239
2004.10.19,-0.009742094,0.004903365
2004.10.20,0.000453124,-0.001522202
2004.10.21,0.002533709,0.001195409
2004.10.22,-0.009808452,0.000640589
2004.10.25,-0.00082173,-0.00674091
2004.10.26,0.014778817,0.000196795
2004.10.27,0.012788012,0.012036939
2004.10.28,0.00186443,0.001994618
2004.10.29,0.002480512,-0.0011987
2004.11.1,0.000265405,0.012907418
2004.11.2,0,0.00490107
2004.11.3,0.011171335,-0.005523164
2004.11.4,0.016053102,0.002172409
2004.11.5,0.00386615,-0.002808842
2004.11.8,-0.001115353,0.001264017
2004.11.9,-0.00068699,-0.002530415
2004.11.10,-0.001031371,0.003601374
2004.11.11,0.009073851,0.012116755
2004.11.12,0.009076705,-0.001365112
2004.11.15,-0.000337838,-0.006891451
2004.11.16,-0.007121088,-0.005394414
2004.11.17,0.005514798,0.01367288
2004.11.18,0.001352837,0.002763058
2004.11.19,-0.011216024,-0.010793103
2004.11.22,0.005878611,0.001958765
2004.11.23,-0.000254874,-0.007351291
2004.11.24,0.004154837,-0.003617428
2004.11.26,0.00076126,0.001744306
2004.11.29,-0.003472667,-0.003348635
2004.11.30,-0.004080944,-0.008596007
2004.12.1,0.014882737,0.018682623
2004.12.2,-0.00092371,0.003249749
2004.12.3,0.000755826,-0.003914994
2004.12.6,-0.000839842,-0.001272465
2004.12.7,-0.011067574,0.003595672
2004.12.8,0.004830723,0.003882472
2004.12.9,0.005396303,-0.011389186
2004.12.10,-0.001009591,0.001680634
2004.12.13,0.008966415,0.007111813
2004.12.14,0.003913248,-0.000722921
2004.12.15,0.001909427,-0.006080643
2004.12.16,-0.002075637,0.004106481
2004.12.17,-0.007508169,-0.012713329
2004.12.20,0.000418603,0.007957399
2004.12.21,0.008999311,0.003079916
2004.12.22,0.003395308,0.002086452
2004.12.23,0.000413274,0.004141105
2004.12.27,-0.004306425,-0.004487762
2004.12.28,0.00711217,0.001874208
2004.12.29,0,-0.005355535
2004.12.30,0,0.000399508
2005.1.3,-0.008119349,0.007158213
2005.1.4,-0.011798806,0.002069498
2005.1.5,-0.003626095,-0.000931876
2005.1.6,0.003541916,0.009477592
2005.1.7,-0.001432122,0.00427425
2005.1.10,0.00336644,-0.001041857
2005.1.11,-0.006067775,-0.011174971
2005.1.12,0.003965079,-0.011532693
2005.1.13,-0.008625117,-0.001440035
2005.1.14,0.005927198,0.009786984
2005.1.18,0.009661911,0.002631255
2005.1.19,-0.009577491,-0.003320317
2005.1.20,-0.00779665,-0.0024399
2005.1.21,-0.006401251,9.97E-05
2005.1.24,-0.003516751,0.001552888
2005.1.25,0.003944778,0.009590118
2005.1.26,0.004866605,-0.005131421
2005.1.27,0.000340628,0.001538035
2005.1.28,-0.00264291,-0.005589079
2005.1.31,0.008415912,0.010155153
2005.2.1,0.006833451,0.005463534
2005.2.2,0.003189795,0.003207888
2005.2.3,-0.002769504,-0.003618226
2005.2.4,0.010949167,0.010166081
2005.2.7,-0.001081216,0.005419632
2005.2.8,0.000499168,0.000530865
2005.2.9,-0.00860382,-0.00465931
2005.2.10,0.004185858,-0.004717082
2005.2.11,0.006910072,0.007452837
2005.2.14,0.000663515,-0.002042869
2005.2.15,0.003310987,0.003572912
2005.2.16,0.000165262,-0.005483056
2005.2.17,-0.007880261,-0.000146453
2005.2.18,0.000666001,-0.000917122
2005.2.22,-0.014586561,-0.005556781
2005.2.23,0.005557909,0.003953838
2005.2.24,0.007862859,-0.000104541
2005.2.25,0.009288506,0.004826929
2005.2.28,-0.00645965,-0.002261554
2005.3.1,0.005633818,0.008793874
2005.3.2,-0.000247883,0.004215152
2005.3.3,0.000330497,-0.001245431
2005.3.4,0.009537193,0.009720382
2005.3.7,0.002615022,0.00075004
2005.3.8,-0.004826777,-0.004676866
2005.3.9,-0.010220992,-0.004478484
2005.3.10,0.001821042,-0.004740136
2005.3.11,-0.007554097,0.000128434
2005.3.14,0.005567342,0.00311202
2005.3.15,-0.007485687,0.003952931
2005.3.16,-0.008131148,-0.016079867
2005.3.17,0.001765968,0.001899428
2005.3.18,-0.000420186,0.002371558
2005.3.21,-0.004971571,-0.006058846
2005.3.22,-0.010273918,0.004511759
2005.3.23,0.000682536,0.005998684
2005.3.24,-0.000938607,0.004235867
2005.3.29,-0.00760785,0.004590138
2005.3.30,0.0136358,0.004969175
2005.3.31,-0.000677392,-0.004702901
2005.4.1,-0.006543469,0.005847594
2005.4.4,0.002809828,-0.0033229
2005.4.5,0.004496296,0.001373975
2005.4.6,0.002282816,0.001375632
2005.4.7,0.005894258,0.004834518
2005.4.8,-0.008346379,0.000281814
2005.4.11,0,0.00165739
2005.4.12,0.005571986,-0.005419721
2005.4.13,-0.011856507,0.002351999
2005.4.14,-0.010103691,0.003741615
2005.4.15,-0.016836291,-0.01591991
2005.4.18,0.002971251,-0.015131712
2005.4.19,0.005916147,-0.001580348
2005.4.20,-0.013360894,-0.008713619
2005.4.21,0.019587133,0.008005827
2005.4.22,-0.006833641,0.003049846
2005.4.25,0.008642349,0.007560959
2005.4.26,-0.008989602,-0.003134137
2005.4.27,0.004072619,-0.00728537
2005.4.28,-0.011480384,-0.006351106
2005.4.29,0.011826225,0.005177256
2005.5.2,0.004657188,0.003650102
2005.5.3,-0.000860807,0.003669391
2005.5.4,0.012409762,0.00356139
2005.5.5,-0.002640209,0.006646047
2005.5.6,-0.001109262,0.003234128
2005.5.9,0.006382729,-0.003089057
2005.5.10,-0.010746372,-0.011346468
2005.5.11,0.004192878,-0.000640675
2005.5.12,-0.010040848,0.00042896
2005.5.13,-0.004668462,0.004707369
2005.5.16,0.010087597,-0.001088053
2005.5.17,0.006924584,-0.00528264
2005.5.18,0.010002626,0.011771833
2005.5.19,0.004628274,0.005115783
2005.5.20,-0.001512351,0.000463338
2005.5.23,0.003860361,0.005444856
2005.5.24,0.000167504,-0.003582679
2005.5.25,-0.003439456,-0.000885805
2005.5.26,0.006366247,0.010199246
2005.5.27,0.001001502,0.000461329
2005.5.31,-0.006108039,-0.004333035
2005.6.1,0.009023371,0.013308344
2005.6.2,0.001662096,0.002310613
2005.6.3,-0.00691583,-0.007584696
2005.6.6,0.001253395,-0.003846052
2005.6.7,-0.000167029,0.012872659
2005.6.8,-0.002173914,0.00114168
2005.6.9,0.005176168,0.002596102
2005.6.10,-0.002334307,0.001132321
2005.6.13,0.002251033,0.000408849
2005.6.14,0.002578286,-0.000461597
2005.6.15,0.0022402,-0.011595898
2005.6.16,0.003722858,0.003525959
2005.6.17,0.005024929,0.003561498
2005.6.20,-0.000739797,-0.003293125
2005.6.21,-0.002057868,0.001728883
2005.6.22,0.000247168,0.001991331
2005.6.23,-0.010933597,0.000581479
2005.6.24,-0.007607778,-0.007824375
2005.6.27,-0.000755572,-0.005170283
2005.6.28,0.009112633,0.005869134
2005.6.29,-0.001499126,0.003133429
2005.6.30,-0.007109728,0.001903133
2005.7.1,0.002598819,0.007092344
2005.7.5,0.0088356,-0.00385255
2005.7.6,-0.008417067,0.001717435
2005.7.7,0.002507524,-0.014257135
2005.7.8,0.011619352,0.008197984
2005.7.11,0.006169558,0.010133991
2005.7.12,0.002293579,-0.001876584
2005.7.13,0.000899612,0.004922467
2005.7.14,0.00261246,0.002657131
2005.7.15,0.001140808,0.00231548
2005.7.18,-0.005553301,0.000419618
2005.7.19,0.00669281,0.009439576
2005.7.20,0.004787999,0.005236804
2005.7.21,-0.006660735,0.005418526
2005.7.22,0.005445618,0.002224971
2005.7.25,-0.003816954,-0.000204411
2005.7.26,0.001788473,0.001591028
2005.7.27,0.004538095,0.002327978
2005.7.28,0.005563409,0.00459511
2005.7.29,-0.007667821,-0.002036194
2005.8.1,0.000890869,0.001731258
2005.8.2,0.007098521,0.007817016
2005.8.3,0.000723153,-0.001479673
2005.8.4,-0.00733608,-0.009907549
2005.8.5,-0.007716401,-0.006082336
2005.8.8,-0.002694429,0.000167443
2005.8.9,0.006763114,0.015115251
2005.8.10,-0.001869539,0.014085109
2005.8.11,0.007053416,-0.002562354
2005.8.12,-0.005996291,-0.006442212
2005.8.15,0.002840565,-0.002613224
2005.8.16,-0.011902961,-0.011385021
2005.8.17,0.000737856,-0.000178575
2005.8.18,-0.000983929,-0.005207729
2005.8.19,0.000574076,0.015334288
2005.8.22,0.001638405,0.001610057
2005.8.23,-0.003361623,-0.001548293
2005.8.24,-0.006591982,0.001789658
2005.8.25,0.00231214,-0.00622849
2005.8.26,-0.006039315,-0.015846437
2005.8.29,0.005956831,0.011612726
2005.8.30,-0.003222211,-0.007557373
2005.8.31,0.00979956,0.007146012
2005.9.1,0.001064745,-0.000767834
2005.9.2,-0.002951306,-0.000737665
2005.9.6,0.012564414,0.013146901
2005.9.7,0.002429348,0.002050962
2005.9.8,-0.003808602,0.000538926
2005.9.9,0.007924997,0.001363313
2005.9.12,-0.000725192,-0.007687838
2005.9.13,-0.00760583,-0.017760991
2005.9.14,-0.003254152,0.000867787
2005.9.15,0.000407349,0.000434258
2005.9.16,0.007703886,0.014698898
2005.9.19,-0.005589548,-0.000407945
2005.9.20,-0.007910982,0.005826089
2005.9.21,-0.00913023,-0.011895605
2005.9.22,0.003629169,-0.001751401
2005.9.23,0.000576155,0.003187819
2005.9.26,0.000246822,0.012073002
2005.9.27,8.23E-05,-0.00280724
2005.9.28,0.000986599,0.012978159
2005.9.29,0.008835859,-0.005897531
2005.9.30,0.000895583,-0.002324758
2005.10.3,-0.001710446,0.004156543
2005.10.4,-0.009995168,0.010431761
2005.10.5,-0.015015422,-0.008297792
2005.10.6,-0.00410403,-0.004023966
2005.10.7,0.003686022,0.000727135
2005.10.10,-0.007217218,-0.000893526
2005.10.11,-0.002023439,0.002419237
2005.10.12,-0.006094999,-0.004702112
2005.10.13,-0.000764494,-0.005574255
2005.10.14,0.008293185,0.004267912
2005.10.17,0.002945262,-0.001771938
2005.10.18,-0.010134366,-0.007073915
2005.10.19,0.014912446,-0.011538668
2005.10.20,-0.015167126,-0.008134579
2005.10.21,0.001527106,-0.001734606
2005.10.24,0.016646034,0.013047359
2005.10.25,-0.002420803,-0.00920647
2005.10.26,-0.004271542,0.004859989
2005.10.27,-0.010547286,-0.014931507
2005.10.28,0.016405533,0.004773437
2005.10.31,0.007150608,0.01522568
2005.11.1,-0.00348577,-7.31E-05
2005.11.2,0.009927282,0.006828744
2005.11.3,0.004189434,0.007604173
2005.11.4,0.000163934,-0.001808087
2005.11.7,0.002210488,0.005920922
2005.11.8,-0.003440652,-0.004899305
2005.11.9,0.001721806,-0.001369941
2005.11.10,0.008402383,-0.001695285
2005.11.11,0.003001178,0.008783738
2005.11.14,-0.000729188,0.001800368
2005.11.15,-0.003898007,0.005539115
2005.11.16,0.001788473,-0.005221063
2005.11.17,0.009377595,0.000402064
2005.11.18,0.004415727,-0.001096305
2005.11.21,0.005193572,0.005869499
2005.11.22,0.005087451,-0.000819033
2005.11.23,0.003482669,0.000294496
2005.11.25,0.002052254,0.001417951
2005.11.28,-0.008472949,-0.008021307
2005.11.29,0,0.006194766
2005.11.30,-0.006382152,0.001854069
2005.12.1,0.012091469,0.010692002
2005.12.2,0.000316231,0.002979194
2005.12.5,-0.00237417,-0.00701181
2005.12.6,0.001266926,0.005580688
2005.12.7,-0.004997829,-0.00487725
2005.12.8,-0.001273277,0.010633725
2005.12.9,0.002862597,0.002625492
2005.12.12,0.000793714,-0.002872572
2005.12.13,0.005538427,0.000870389
2005.12.14,0.00417307,-0.005357533
2005.12.15,-0.001415317,0.000181291
2005.12.16,-0.002836658,0.0094474
2005.12.19,-0.0058563,0.001356014
2005.12.20,-0.000238142,0.004636802
2005.12.21,0.002537267,0.005465855
2005.12.22,0.00418824,0.001533144
2005.12.23,0.000473037,0.001654795
2005.12.27,-0.009662676,0.00419071
2005.12.28,0.00135205,0.0018136
2005.12.29,-0.003024758,-0.00099244
2005.12.30,-0.004874745,-0.00709903
2006.1.3,0.016296957,0.001711874
2006.1.4,0.003666034,0.005293131
2006.1.5,1.57E-05,-0.000965721
2006.1.6,0.009355541,0.002676835
2006.1.9,0.003649639,-0.001124503
2006.1.10,-0.000356611,-0.006051129
2006.1.11,0.003452149,0.001571842
2006.1.12,-0.006294009,0.001603557
2006.1.13,0.001204506,-0.008831795
2006.1.17,-0.003563319,-0.003966366
2006.1.18,-0.003904943,-0.004358853
2006.1.19,0.005548265,0.003597066
2006.1.20,-0.018496284,-0.015705095
2006.1.23,0.001845319,0.006907693
2006.1.24,0.002402517,-0.003082809
2006.1.25,-0.001722272,0.014987123
2006.1.26,0.007208985,0.021100842
2006.1.27,0.007734003,0.010849411
2006.1.30,0.001144454,0.004212016
2006.1.31,-0.003991772,0.001137381
2006.2.1,0.001857533,0.011323745
2006.2.2,-0.009102009,-0.015613106
2006.2.3,-0.00537307,-0.000984116
2006.2.6,0.000782903,-7.06E-05
2006.2.7,-0.008127674,-0.001249017
2006.2.8,0.008625566,0.006846043
