³¯Â¥,S&P 500,KOSPI
2008.9.30,0.046128153,0.045268549
2008.10.1,-0.002675006,-0.009491719
2008.10.2,-0.040763121,-0.021263533
2008.10.6,-0.037758901,-0.022508345
2008.10.7,-0.059779314,0.018604019
2008.10.8,-0.004022601,-0.028554216
2008.10.9,-0.082751025,0.004039378
2008.10.10,-0.003430421,-0.005670698
2008.10.13,0.09463766,0.012164992
2008.10.14,-0.01191261,0.018731175
2008.10.15,-0.091272495,0.001358848
2008.10.16,0.039769029,-0.036085722
2008.10.17,-0.001848272,-0.053173931
2008.10.20,0.043440687,0.009760721
2008.10.21,-0.026196957,-0.022853651
2008.10.22,-0.059407766,-0.048102035
2008.10.23,0.009993498,-0.037269187
2008.10.24,-0.020824798,-0.113499871
2008.10.27,-0.029435737,0.009842777
2008.10.28,0.102457328,0.085971044
2008.10.29,-0.010077107,-0.077908907
2008.10.30,0.015537923,0.045153908
2008.10.31,0.016276259,0.027248749
2008.11.3,-0.002449652,0.010640245
2008.11.4,0.034843135,0.015571249
2008.11.5,-0.050220057,-0.002890444
2008.11.6,-0.051182776,-0.037344861
2008.11.7,0.025621088,0.073258747
2008.11.10,-0.018901832,0.000173557
2008.11.11,-0.02004362,-0.004075918
2008.11.12,-0.047084638,0.017937942
2008.11.13,0.065949239,0.012657402
2008.11.14,-0.034959823,-0.034925904
2008.11.17,-0.026080667,0.003707063
2008.11.18,0.007923101,-0.016397027
2008.11.19,-0.063000759,-0.02132833
2008.11.20,-0.06860118,-0.019591995
2008.11.21,0.056819513,0.076573363
2008.11.24,0.061252893,-0.026537764
2008.11.25,0.00466452,-0.032782606
2008.11.26,0.03996901,0.036299311
2008.11.28,0.010487273,0.008614507
2008.12.1,-0.084986769,-0.014423823
2008.12.2,0.037046384,0.015254541
2008.12.3,0.031664976,-0.015273843
2008.12.4,-0.028608866,-0.034776775
2008.12.5,0.036784153,0.010412636
2008.12.8,0.030118154,0.059315019
2008.12.9,-0.019843004,-0.009226279
2008.12.10,0.007893265,0.029608373
2008.12.11,-0.027948589,0.008149678
2008.12.12,0.009066473,-0.022254197
2008.12.15,-0.014288897,0.005141889
2008.12.16,0.046682726,0.011150472
2008.12.17,-0.00412672,-0.017238884
2008.12.18,-0.023113252,-0.006332435
2008.12.19,0.001036713,0.005715005
2008.12.22,-0.017705414,-0.008643373
2008.12.23,-0.01283493,-0.020619466
2008.12.24,0.004942216,-0.010200257
2008.12.26,0.0037766,-0.009508619
2008.12.29,-0.003387323,0.007355253
2008.12.30,0.022780649,-0.000115603
2009.1.2,0.03140672,0.021421874
2009.1.5,-0.00185283,-0.006294217
2009.1.6,0.003783762,0.009050444
2009.1.7,-0.022682397,0.024162493
2009.1.8,0.004406604,-0.005788968
2009.1.9,-0.02173105,-0.028004802
2009.1.12,-0.022878782,-0.01197897
2009.1.13,0.002296766,0.017031979
2009.1.14,-0.028845792,0.018492734
2009.1.15,0.002076253,-0.024118761
2009.1.16,0.006691988,0.01286428
2009.1.20,-0.053697198,-0.008263524
2009.1.21,0.040648944,0.01476951
2009.1.22,-0.014683213,-0.008021636
2009.1.23,0.01183732,-0.010942292
2009.1.28,0.032983185,0.030468645
2009.1.29,-0.027714241,0.000634545
2009.1.30,-0.023703378,0.012590655
2009.2.2,0.002851027,0.000942071
2009.2.3,0.015407107,0.008859626
2009.2.4,-0.006634755,0.010216225
2009.2.5,0.016810124,-0.007755025
2009.2.6,0.026256983,0.009205562
2009.2.9,0.001898593,-0.017922882
2009.2.10,-0.046890877,-0.013405782
2009.2.11,0.007621263,0.018452147
2009.2.12,0.006341983,-0.003249394
2009.2.13,-0.008562243,0.010800798
2009.2.17,-0.03662602,-0.034897043
2009.2.18,-0.003342875,0.001654275
2009.2.19,-0.011449849,-0.002607022
2009.2.20,-0.007529533,-0.027116227
2009.2.23,-0.03946232,0.038010405
2009.2.24,0.03749212,0.002183078
2009.2.25,-0.007476232,-0.025554407
2009.2.26,-0.017029366,-0.021496725
2009.2.27,-0.019986928,0.005963013
2009.3.2,-0.040204241,-0.024692373
2009.3.3,-0.011579475,0.031417545
2009.3.4,0.020220743,0.038846937
2009.3.5,-0.036989592,-0.009471344
2009.3.6,-0.000965322,0.017922175
2009.3.9,-0.006233029,0.002569242
2009.3.10,0.057662088,0.029349796
2009.3.11,0.002456714,0.004088131
2009.3.12,0.040572827,0.001587591
2009.3.13,0.006072195,-0.010002823
2009.3.16,-0.006544483,-0.000559615
2009.3.17,0.03164755,0.020450326
2009.3.18,0.023358763,-0.005888862
2009.3.19,-0.017548302,-0.015865758
2009.3.20,-0.020655932,0.005060007
2009.3.23,0.063472967,0.016729405
2009.3.24,-0.017803165,-0.003464565
2009.3.25,0.008724734,0.010411862
2009.3.26,0.022831487,0.013998472
2009.3.27,-0.015493251,-0.009001714
2009.3.30,-0.026983975,-0.034747429
2009.3.31,0.008799427,0.000232149
2009.4.1,0.021799738,0.015772038
2009.4.2,0.024077674,0.017848658
2009.4.3,0.008786261,-0.003739834
2009.4.6,-0.005097819,0.004192619
2009.4.7,-0.022514545,0.002911704
2009.4.8,0.010232013,-0.017989924
2009.4.9,0.032354455,0.03267765
2009.4.13,0.003967194,-0.002597016
2009.4.14,-0.018111872,-0.00787873
2009.4.15,0.014921944,0.008656432
2009.4.16,0.012512955,-0.014969094
2009.4.17,0.005095758,-0.019323013
2009.4.20,-0.042201645,0.003470573
2009.4.21,0.022399871,0.021825153
2009.4.22,-0.004388436,0.006087725
2009.4.23,0.008605804,0.001096451
2009.4.24,0.01432466,-0.012994009
2009.4.27,-0.006173254,-0.013617553
2009.4.28,0.000795489,-0.033674132
2009.4.29,0.019405517,0.020989506
2009.4.30,-0.004321488,0.011524055
2009.5.4,0.031383247,0.008549087
2009.5.6,0.017088621,-0.004560971
2009.5.7,-0.013344697,-0.009568092
2009.5.8,0.021978189,0.008291308
2009.5.11,-0.015009314,-0.000889963
2009.5.12,-0.002386098,-0.002085447
2009.5.13,-0.024010274,0.003491369
2009.5.14,0.009936446,-0.010552762
2009.5.15,-0.011128497,-0.002454359
2009.5.18,0.026329913,0.000699757
2009.5.19,-0.001694356,0.007915238
2009.5.20,-0.00568406,0.005391677
2009.5.21,-0.013518026,-0.006576296
2009.5.22,-0.001892233,-0.001793582
2009.5.26,0.025962189,-0.025573234
2009.5.27,-0.018735885,-0.023739126
2009.5.28,0.015413214,0.026405616
2009.5.29,0.01327395,0.001893057
2009.6.1,0.02101753,0.014363134
2009.6.2,0.001981342,-0.017053045
2009.6.3,-0.011471259,-0.006277564
2009.6.4,0.010635051,-0.023025139
2009.6.5,-0.005918056,0.001492463
2009.6.8,0.00108669,-0.000667257
2009.6.9,0.0022095,-0.025065196
2009.6.10,-0.003804711,0.025243871
2009.6.11,0.006210442,0.005276722
2009.6.12,0.002931762,-0.000195978
2009.6.15,-0.020073872,-0.010795233
2009.6.16,-0.014835081,0.003185571
2009.6.17,-0.001294854,-0.00057489
2009.6.18,0.008211151,-0.010455702
2009.6.19,0.001379543,-0.002296146
2009.6.22,-0.02770762,0.012841891
2009.6.23,0.001833878,-0.006834165
2009.6.24,0.005152327,-0.001626493
2009.6.25,0.022872773,0.018808241
2009.6.26,6.53E-05,-0.005035596
2009.6.29,0.007980162,-0.008027044
2009.6.30,-0.008481098,-0.00875964
2009.7.1,0.002722123,0.018106349
2009.7.2,-0.027311535,-0.005419302
2009.7.6,0.004963786,0.006860717
2009.7.7,-0.019746319,-0.000188241
2009.7.8,-0.002656888,0.004271805
2009.7.9,0.001587338,0.001503691
2009.7.10,-0.001023216,-0.00481821
2009.7.13,0.024127598,-0.034370438
2009.7.14,0.005612737,-0.010746346
2009.7.15,0.024452741,0.012820598
2009.7.16,0.011299434,-0.004041479
2009.7.17,-0.000191394,-0.002351237
2009.7.20,0.00957117,0.020955126
2009.7.21,0.002737931,-0.000308887
2009.7.22,0.000702501,0.0011184
2009.7.23,0.023022629,0.000735324
2009.7.24,0.007276784,-0.003806163
2009.7.27,0.003620957,0.008765049
2009.7.28,-0.001896895,0.002979474
2009.7.29,-0.002570656,0.00015746
2009.7.30,0.010943882,0.006655142
2009.7.31,0.000688859,0.009186154
2009.8.3,0.012454686,0.001944406
2009.8.4,0.004225092,-0.006731761
2009.8.5,-0.002679111,-0.007818179
2009.8.6,-0.006976052,0.006024346
2009.8.7,0.01059548,0.00819977
2009.8.10,-0.001775803,-0.005845417
2009.8.11,-0.011419439,0.004366126
2009.8.12,0.011811259,-0.004073845
2009.8.13,0.006806758,-0.009104304
2009.8.14,-0.008074159,0.005797812
2009.8.17,-0.018656597,-0.026578599
2009.8.18,0.00918653,0.010387649
2009.8.19,0.009660547,-0.005849761
2009.8.20,0.010939434,0.010458012
2009.8.21,0.01677524,-0.001030475
2009.8.24,-0.000994075,0.004918354
2009.8.25,0.001333574,-0.001029831
2009.8.26,0.00074922,0.00398533
2009.8.27,0.003079481,-0.005922415
2009.8.28,-0.002610955,-0.003098544
2009.8.31,-0.004487184,-0.009851742
2009.9.1,-0.021293852,0.019140025
2009.9.2,-0.001326087,0.00902921
2009.9.3,0.007122309,-0.000619567
2009.9.4,0.012434326,-0.008768702
2009.9.8,0.006575173,0.001983827
2009.9.9,0.007781536,-0.008965949
2009.9.10,0.010736071,0.017771348
2009.9.11,-0.001140584,0.004484217
2009.9.14,0.008796462,-0.0111069
2009.9.15,0.003425867,0.004309502
2009.9.16,0.013916136,0.013697369
2009.9.17,-0.002231223,-0.002780021
2009.9.18,0.001592581,0.002674617
2009.9.21,-0.002326673,-0.002979926
2009.9.22,0.004967246,0.009892388
2009.9.23,-0.011080186,-0.006731719
2009.9.24,-0.011148345,-0.007241059
2009.9.25,-0.004871395,0.003001876
2009.9.28,0.016695829,-0.001800771
2009.9.29,-0.002899781,-0.003479045
2009.9.30,-0.00372032,-0.009197683
2009.10.1,-0.024042295,-0.021552131
2009.10.5,0.013147582,-0.009414749
2009.10.6,0.012114192,-0.013589335
2009.10.7,0.003722953,-0.013099063
2009.10.8,0.005128192,0.004715644
2009.10.9,0.005812528,0.015094003
2009.10.12,0.004246172,-0.012351672
2009.10.13,-0.00164793,-0.003407472
2009.10.14,0.012291121,0.00424771
2009.10.15,0.00567009,-0.001626173
2009.10.16,-0.00640596,-0.009531596
2009.10.19,0.008865039,0.009584495
2009.10.20,-0.00692335,-0.002888871
2009.10.21,-0.008251419,0.00245182
2009.10.22,0.010994328,-0.004699642
2009.10.23,-0.014729811,-0.002101231
2009.10.26,-0.012490208,0.013842187
2009.10.27,-0.00387621,0.001680678
2009.10.28,-0.017946056,-0.023993712
2009.10.29,0.021253999,0.000839019
2009.10.30,-0.027809177,-0.01533706
2009.11.2,0.006445243,0.010218215
2009.11.3,0.004304215,-0.007827753
2009.11.4,-0.000611375,0.015249263
2009.11.5,0.018288722,-0.010529078
2009.11.6,0.004076379,-0.003288787
2009.11.9,0.0191842,-0.000716389
2009.11.10,0.001052694,-0.008201127
2009.11.11,0.002251032,0.00275017
2009.11.12,-0.01013026,-0.016284006
2009.11.13,0.005401032,-0.00609466
2009.11.16,0.013769659,0.009362549
2009.11.17,0.000991196,-0.008669858
2009.11.18,0.000324435,0.005056498
2009.11.19,-0.010484619,0.00718385
2009.11.20,-0.003000862,0.004527077
2009.11.23,0.010340377,-0.002929524
2009.11.24,-0.000162787,-0.012686703
2009.11.25,0.003734579,0.001893993
2009.11.27,-0.012726849,-0.032309381
2009.11.30,0.004170674,0.005123672
2009.12.1,0.009031881,0.012416548
2009.12.2,0.000189337,0.005676947
2009.12.3,-0.009653956,0.011013992
2009.12.4,0.005030807,0.00970374
2009.12.7,-0.002055443,-0.000398047
2009.12.8,-0.010114074,-0.001841305
2009.12.9,0.004462701,0.011397678
2009.12.10,0.003325704,0.010430985
2009.12.11,0.002216824,0.003827704
2009.12.14,0.005643706,0.001220132
2009.12.15,-0.00556247,0.003656465
2009.12.16,0.000514025,-0.001153015
2009.12.17,-0.009335169,-0.009548644
2009.12.18,0.004190287,0.004740917
2009.12.21,0.007876185,-0.001270305
2009.12.22,0.003144417,-0.000386506
2009.12.23,0.001562898,-5.42E-05
2009.12.24,0.00480522,0.011165687
2009.12.28,0.000221699,-0.005679178
2009.12.29,-0.002084489,-0.00148173
2009.12.30,0.000790426,0.007503853
2010.1.4,0.014607626,0.008543948
2010.1.5,0.003402113,-0.006485413
2010.1.6,0.001258332,0.004372362
2010.1.7,0.004758653,-0.011499166
2010.1.8,0.003902871,0.000708107
2010.1.11,0.000889688,-0.003929417
2010.1.12,-0.006657832,0.001655634
2010.1.13,0.007332522,-0.007213318
2010.1.14,0.002423567,0.003023959
2010.1.15,-0.010237637,0.004210285
2010.1.19,0.012422194,-0.005359192
2010.1.20,-0.008670258,-0.005021262
2010.1.21,-0.019688818,0.012552246
2010.1.22,-0.021502697,-0.007016618
2010.1.25,0.004001504,0.004458493
2010.1.26,-0.003318147,-0.02003205
2010.1.27,0.005078935,-0.01003877
2010.1.28,-0.011368655,0.006015267
2010.1.29,-0.012713682,-0.011522016
2010.2.1,0.014146731,0.001601092
2010.2.2,0.012100249,-0.014180134
2010.2.3,-0.003084695,0.000532643
2010.2.4,-0.031608475,0.000581701
2010.2.5,0.00194338,-0.000299868
2010.2.8,-0.00826486,-0.007985854
2010.2.9,0.009819001,0.012616746
2010.2.10,-0.001450082,-0.005532017
2010.2.11,0.010598681,0.014410416
2010.2.12,-0.000409025,-0.001435912
2010.2.16,0.014480474,0.006944516
2010.2.17,0.003069708,0.005168702
2010.2.18,0.00699982,-0.005965431
2010.2.19,0.003323312,-0.010727125
2010.2.22,-0.001794402,0.006127765
2010.2.23,-0.011707194,0.001320781
2010.2.24,0.008495687,-0.002303849
2010.2.25,0.001542524,-0.020413707
2010.2.26,0.001259292,0.000533198
2010.3.2,0.001163145,0.001666899
2010.3.3,-0.000509349,0.004441445
2010.3.4,0.003434299,-0.004408757
2010.3.5,0.011997564,0.005995042
2010.3.8,8.78E-05,0.003923254
2010.3.9,0.002537304,0.00174161
2010.3.10,0.00471602,0.000144394
2010.3.11,0.005474689,-0.008535142
2010.3.12,-0.001494548,-0.002312779
2010.3.15,0.001722458,-0.008667993
2010.3.16,0.007470958,-0.003942437
2010.3.17,0.005390895,0.011691146
2010.3.18,-0.000257294,-0.002408792
2010.3.19,-0.005828314,0.002131431
2010.3.22,0.007369623,-0.003485343
2010.3.23,0.006579421,-0.001930566
2010.3.24,-0.004255653,-0.007438019
2010.3.25,-0.003681889,0.00473165
2010.3.26,-0.000848267,0.008138012
2010.3.29,0.004707539,0.005927735
2010.3.30,-0.000409029,-0.003124177
2010.3.31,-0.001981907,-0.005731249
2010.4.1,0.005848493,0.0139819
2010.4.5,0.007379109,-0.001899655
2010.4.6,0.002887876,-0.003983735
2010.4.7,-0.004876248,0.000747412
2010.4.8,0.003960836,0.006742099
2010.4.9,0.005793856,-0.006087657
2010.4.12,0.001287938,-0.011666465
2010.4.13,0.001136535,-0.002551416
2010.4.14,0.009928112,0.00862915
2010.4.15,0.000743052,-0.000922787
2010.4.16,-0.015019223,-0.00445822
2010.4.19,0.004569849,-0.001810358
2010.4.20,0.006757541,0.001281357
2010.4.21,-0.001011148,0.009896715
2010.4.22,0.005101227,0.001282785
2010.4.23,0.007760384,-0.006249751
2010.4.26,-0.00413319,0.003556139
2010.4.27,-0.021900668,0.000405901
2010.4.28,0.005698789,0.01028391
2010.4.29,0.011233077,-0.00597027
2010.4.30,-0.01677945,-0.000436295
2010.5.3,0.011443802,-0.008371736
2010.5.4,-0.020160102,-0.006853552
2010.5.6,-0.031609634,0.002924657
2010.5.7,-0.014442233,0.009177034
2010.5.10,0.0328338,0.009595071
2010.5.11,-0.000518991,-0.013180311
2010.5.12,0.013957512,-0.009432056
2010.5.13,-0.010827266,0.006405535
2010.5.14,-0.018763062,0.005843785
2010.5.17,0.000369481,-0.010276951
2010.5.18,-0.015914798,-0.011538299
2010.5.19,-0.004045436,0.005388461
2010.5.20,-0.032817216,-0.014880793
2010.5.24,-0.010313143,0.00945305
2010.5.25,0.006173407,-0.015473926
2010.5.26,-0.007054045,0.004326338
2010.5.27,0.026446775,0.026417427
2010.5.28,-0.012025692,-0.004525173
2010.6.1,-0.015375579,-0.002542154
2010.6.3,0.003642727,0.010951289
2010.6.4,-0.031019771,0.001888654
2010.6.7,-0.014525538,0.006068548
2010.6.8,0.010592627,0.010022935
2010.6.9,-0.006665307,-0.003575393
2010.6.10,0.026166546,-0.000133187
2010.6.11,0.00823277,0.000435827
2010.6.14,-0.004916174,0.004333284
2010.6.15,0.021773489,0.001290751
2010.6.16,0.000529473,-0.001552745
2010.6.17,5.38E-05,0.000368938
2010.6.18,0.001208773,0.00090581
2010.6.21,-0.008577908,0.00652242
2010.6.22,-0.016829943,0.002035012
2010.6.23,-0.003227269,0.001913965
2010.6.24,-0.01592923,0.008670308
2010.6.25,0.001542852,0.004815488
2010.6.28,-0.002722961,-0.001442352
2010.6.29,-0.028273847,-0.016003502
2010.6.30,-0.009511145,0.011697495
2010.7.1,-0.003624055,-0.000450605
2010.7.2,-0.004945797,-0.010194181
2010.7.6,-2.92E-05,0.011982913
2010.7.7,0.030383272,-0.006021283
2010.7.8,0.006872428,-0.000311966
2010.7.9,0.006944537,0.008328209
2010.7.12,0.001410032,0.001338804
2010.7.13,0.013502105,-0.001635474
2010.7.14,-0.000401683,0.00203847
2010.7.15,0.001843958,-0.001950942
2010.7.16,-0.026841466,-0.007307356
2010.7.19,0.00411581,0.007423776
2010.7.20,0.017644696,0.005421257
2010.7.21,-0.015842577,-0.002233349
2010.7.22,0.019882362,-0.005269779
2010.7.23,0.0095589,0.000956056
2010.7.26,0.010929366,0.005083359
2010.7.27,-0.003155255,-0.004040888
2010.7.28,-0.006047869,-0.000124043
2010.7.29,-0.005919641,0.000248495
2010.7.30,0.002872677,-0.005051647
2010.8.2,0.016414877,0.006128929
2010.8.3,-0.004345897,-0.003011211
2010.8.4,0.005497501,-0.003331021
2010.8.5,2.66E-05,-0.007133132
2010.8.6,-0.000383294,0.000762695
2010.8.9,0.0044344,0.006045598
2010.8.10,-0.001657769,-0.006151282
2010.8.11,-0.024856698,-0.009707083
2010.8.12,0.001967586,-0.00555446
2010.8.13,-0.002748131,0.008678977
2010.8.16,0.00175254,0.00457072
2010.8.17,0.010470722,0.010119231
2010.8.18,0.001902811,-0.001049398
2010.8.19,-0.01550719,0.009053922
2010.8.20,-0.003669695,0.003678881
2010.8.23,-0.005605605,-0.007259846
2010.8.24,-0.010713696,0.001950177
2010.8.25,0.006035251,-0.00630935
2010.8.26,-0.008614268,-0.008244525
2010.8.27,0.014495064,0.003219869
2010.8.30,-0.013239958,0.006332039
2010.8.31,0.002337553,-0.002349841
2010.9.1,0.028706062,0.007239876
2010.9.2,0.00869747,-0.004209113
2010.9.3,0.009917647,-0.000438101
2010.9.7,-0.009806681,-0.002419124
2010.9.8,0.005941886,-0.000707925
2010.9.9,0.00274789,-0.001383293
2010.9.10,0.004498409,0.005468218
2010.9.13,0.007623243,0.003762167
2010.9.14,-5.35E-05,-0.005236233
2010.9.15,0.005025629,0.003614217
2010.9.16,0.000684886,-0.005778454
2010.9.17,-0.000710486,0.002032326
2010.9.20,0.014225016,0.006080776
2010.9.24,0.014892661,0.008909932
2010.9.27,-0.005657427,0.002372723
2010.9.28,0.004707412,-0.001652755
2010.9.29,-0.001763053,0.000632416
2010.9.30,-0.0041711,0.001389253
2010.10.1,0.002402031,0.002315211
2010.10.4,-0.006950102,-0.002763181
2010.10.5,0.017441772,0.002579244
2010.10.6,0.000137944,0.003620085
2010.10.7,-0.003026347,-0.000184111
2010.10.8,0.005844622,-0.001995825
2010.10.11,0,-0.009814583
2010.10.12,0.004704278,-0.012887414
2010.10.13,0.005771653,-0.001294368
2010.10.14,-0.003410404,0.006908892
2010.10.15,-0.001087668,0.001809984
2010.10.18,0.006673636,-0.015423627
2010.10.19,-0.01086791,-0.011594488
2010.10.20,0.009748852,0.014014254
2010.10.21,0.000372869,-0.002035597
2010.10.22,0.002166188,0.008059545
2010.10.25,0.000742503,0.006914244
2010.10.26,0.00064121,0.00321448
2010.10.27,-0.001174835,-0.005191941
2010.10.28,-0.000582709,-0.000791145
2010.10.29,-0.000515392,-0.016151815
2010.11.1,-0.00112232,0.013232553
2010.11.2,0.004795447,0.003007584
2010.11.3,0.00348699,0.002503169
2010.11.4,0.018782068,0.00048403
2010.11.5,0.003800499,-0.011985892
2010.11.8,8.17E-06,-0.002236982
2010.11.9,-0.008362824,0.002004616
2010.11.10,0.004580883,0.011304348
2010.11.11,0.000412103,-0.026678692
2010.11.12,-0.008188462,-0.019786024
2010.11.15,-0.002243359,-0.002546642
2010.11.16,-0.013863769,-0.006811458
2010.11.17,0.000220627,0.01053439
2010.11.18,0.010872047,0.010155865
2010.11.19,0.003013547,0.002176549
2010.11.22,-0.000191994,-0.001372275
2010.11.23,-0.009927438,-0.00515533
2010.11.24,0.012300485,0.022080217
2010.11.26,-0.003994031,-0.016158575
2010.11.29,-0.001110719,-0.004952003
2010.11.30,-0.002039341,0.007769138
2010.12.1,0.016275065,0.011269281
2010.12.2,0.012123657,0.003364179
2010.12.3,0.003910601,-0.001710113
2010.12.6,-0.000612998,-0.003877528
2010.12.7,-0.002855979,0.00351697
2010.12.8,0.002657646,-0.002339111
2010.12.9,0.00232224,0.012689781
2010.12.10,0.005294546,0.001022606
2010.12.13,-0.001659297,0.001588969
2010.12.14,-0.000201334,0.004214838
2010.12.15,-0.005127575,0.004112575
2010.12.16,0.005267819,-0.000308527
2010.12.17,0.000225122,0.003965806
2010.12.20,0.001059033,0.006027195
2010.12.21,0.004129349,0.000972447
2010.12.22,0.003102899,-0.000608222
2010.12.23,-0.000604542,-0.002392193
2010.12.27,0.002292812,-0.00117131
2010.12.28,-0.000468698,0.00241769
2010.12.29,0.000794105,0.007328019
2010.12.30,-0.001239414,0.001551666
2011.1.3,0.011267213,0.003091611
2011.1.4,-0.002162673,0.005086916
2011.1.5,0.006113151,-0.000264064
2011.1.6,-0.001913621,-0.008025048
2011.1.7,-0.002286021,0.006019423
2011.1.10,-0.000858068,-0.000711009
2011.1.11,0.001491916,0.004064139
2011.1.12,0.008049669,0.001552554
2011.1.13,-0.001572266,-0.003611595
2011.1.14,0.008027557,0.008799758
2011.1.18,0.001390907,0.000300549
2011.1.19,-0.009781016,0.004338956
2011.1.20,-0.000460738,-0.002252216
2011.1.21,-0.000218155,-0.016206754
2011.1.24,0.005866076,0.007152734
2011.1.25,0.002333922,-0.002680107
2011.1.26,0.003600406,0.008025637
2011.1.27,0.001563313,-1.42E-05
2011.1.28,-0.018083001,-0.003703041
2011.1.31,0.007507976,-0.00523815
2011.2.1,0.014210419,-0.003800628
2011.2.7,0.005473426,-0.010046685
2011.2.8,0.004395977,-0.009985252
2011.2.9,-0.001210581,-0.015300951
2011.2.10,0.002833335,-0.016086005
2011.2.11,0.007923571,-0.016602345
2011.2.14,0.002698185,0.007723624
2011.2.15,-0.001820617,-0.003911723
2011.2.16,0.005109114,-0.008993627
2011.2.17,0.004531188,-0.012454863
2011.2.18,0.001960208,0.011943036
2011.2.22,-0.01768464,-0.004265176
2011.2.23,-0.006130778,-0.000545316
2011.2.24,-0.000757695,-0.003966726
2011.2.25,0.009546285,0.003781147
2011.2.28,0.004235839,-0.007756158
2011.3.2,0.002272459,0.003043668
2011.3.3,0.014073337,0.014526566
2011.3.4,-0.007225094,0.007410112
2011.3.7,-0.009563854,-0.008152431
2011.3.8,0.008181232,0.006150155
2011.3.9,7.58E-05,-0.003152704
2011.3.10,-0.015788411,-0.008942626
2011.3.11,0.00835356,-0.000409011
2011.3.14,-0.003695752,0.011300247
2011.3.15,-0.005127757,-0.022053254
2011.3.16,-0.017805654,0.003217682
2011.3.17,0.00955307,0.019296484
2011.3.18,0.001956243,0.009106875
2011.3.21,0.012969023,0.009000058
2011.3.22,-0.003487577,0.000586169
2011.3.23,0.004131711,-0.003472777
2011.3.24,0.006934176,0.007154432
2011.3.25,0.001523462,-0.002096105
2011.3.28,-0.004006648,0.001026597
2011.3.29,0.007661299,0.00933825
2011.3.30,0.004807284,0.007424523
2011.3.31,-0.001213597,0.004095335
2011.4.1,0.002201444,0.006309318
2011.4.4,-0.000517546,-0.004009212
2011.4.5,0.000450339,0.005813819
2011.4.6,-0.000299459,-0.001137261
2011.4.7,-0.000981888,-0.005249751
2011.4.8,-0.005997774,0.004219475
2011.4.11,-0.003429475,-0.002263749
2011.4.12,-0.005917806,-0.013222241
2011.4.13,0.000289145,0.014353768
2011.4.14,0.002582219,0.011541977
2011.4.15,0.003902488,0.001978129
2011.4.18,-0.00627081,-0.004252495
2011.4.19,0.005063766,0.002235523
2011.4.20,0.008484735,0.01090299
2011.4.21,0.003107907,0.003599765
2011.4.25,-0.001414464,0.004885561
2011.4.26,0.00781676,-0.005951524
2011.4.27,0.005347468,-0.008685604
2011.4.28,0.004877807,-0.003196371
2011.4.29,0.002547959,-0.008615555
2011.5.2,-0.002926907,0.011674189
2011.5.3,-0.002311901,-0.010698093
2011.5.4,-0.006348006,-0.007428864
2011.5.6,-2.98E-05,-0.002813334
2011.5.9,0.004533805,-0.008740794
2011.5.11,-0.009219116,0.002398299
2011.5.12,0.006889806,-0.007785318
2011.5.13,-0.008129702,-0.006539643
2011.5.16,-0.003978626,-0.000232843
2011.5.17,0.002169427,-0.000670434
2011.5.18,0.009096353,0.011812274
2011.5.19,0.000893522,-0.021611491
2011.5.20,-0.006526467,0.004771013
2011.5.23,-0.011847228,-0.02152556
2011.5.24,-0.001078216,0.004530658
2011.5.25,0.003117382,-0.018329223
2011.5.26,0.003816611,0.015405523
2011.5.27,0.004072589,0.006151514
2011.5.31,0.010537033,0.018043031
2011.6.1,-0.023048299,-0.000620914
2011.6.2,-0.001225504,0.007515637
2011.6.3,-0.009781564,-0.004720397
2011.6.7,-0.00106563,0.002985817
2011.6.8,-0.00395447,-0.009373456
2011.6.9,0.00729575,-0.002545733
2011.6.10,-0.013768101,-0.018962364
2011.6.13,0.000408943,0.008923203
2011.6.14,0.012226285,0.01533733
2011.6.15,-0.017585608,-0.000685114
2011.6.16,0.001665897,-0.005131853
2011.6.17,0.002299141,-0.012486132
2011.6.20,0.005380701,-0.007252128
2011.6.21,0.013302863,0.003433337
2011.6.22,-0.00645858,-0.001457342
2011.6.23,-0.002412359,0.003801248
2011.6.24,-0.011436579,0.012944464
2011.6.27,0.009150401,-0.002759088
2011.6.28,0.012775313,-0.014452169
2011.6.29,0.008109834,-0.001645879
2011.6.30,0.009892482,-0.001379547
2011.7.1,0.014306847,0.002689738
2011.7.5,-0.001277325,0.005729345
2011.7.6,0.001240296,0.006584854
2011.7.7,0.010100946,0.006168699
2011.7.8,-0.006371976,-0.005707533
2011.7.11,-0.017891419,-0.004984866
2011.7.12,-0.004534328,-0.010064224
2011.7.13,0.002484643,0.005896277
2011.7.14,-0.006753978,0.005182249
2011.7.15,0.005539041,0.010134153
2011.7.18,-0.00801109,-0.009106582
2011.7.19,0.014929277,0.001446913
2011.7.20,-0.002124695,-0.001822047
2011.7.21,0.013598516,-0.004140523
2011.7.22,0.000907461,0.004260108
2011.7.25,-0.005138447,-0.001635506
2011.7.26,-0.004083427,0.002594778
2011.7.27,-0.020495256,0.010007086
2011.7.28,-0.003200912,0.008028992
2011.7.29,-0.006048468,-0.012142314
2011.8.1,-0.00438065,0.00564123
2011.8.2,-0.025593676,-0.01477758
2011.8.3,0.004843741,-0.006238185
2011.8.4,-0.048914356,-0.023840723
2011.8.5,-0.000750106,0.003390952
2011.8.8,-0.068207661,-0.02489286
2011.8.9,0.045629786,-0.003618504
2011.8.10,-0.0445084,-0.038640504
2011.8.11,0.044768891,0.047044176
